video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
dMXLmcLnt_I,0,0.0,4.480000019073486,4.480000019073486,Tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Hải Yến,Tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Hải Yến,Tiếp theo sẽ là những thông tin dự báo thời tiết đến từ biên tập viên thời tiết Hải Yến,OK,HIGH
dMXLmcLnt_I,1,4.480000019073486,8.5600004196167,4.080000400543213,Thưa chị Hải Yến như vậy là thời điểm này đã là giữa tháng 3 rồi và hoa gạo cũng đã rụng rồi,Thưa chị Hải Yến như vậy là thời điểm này đã là giữa tháng 3 rồi và hoa gạo cũng đã rụng rồi,Thưa chị Hải Yến như vậy là thời điểm này đã là giữa tháng 3 rồi và hoa gạo cũng đã rụng rồi,OK,HIGH
dMXLmcLnt_I,2,8.5600004196167,12.479999542236328,3.919999122619629,và rất nhiều khán giả miền Bắc thì đang mong chờ cái thông tin là liệu rằng miền Bắc còn lạnh hay không,và rất nhiều khán giả miền Bắc thì đang mong chờ cái thông tin là liệu rằng miền Bắc còn lạnh hay không,và rất nhiều khán giả miền Bắc thì đang mong chờ cái thông tin là liệu rằng miền Bắc còn lạnh hay không,OK,HIGH
dMXLmcLnt_I,3,12.479999542236328,14.479999542236328,2.0,để họ cũng chuẩn bị cất chăn cất đệm đây ạ,để họ cũng chuẩn bị cất chăn cất đệm đây ạ,để họ cũng chuẩn bị cất chăn cất đệm đây ạ,OK,HIGH
dMXLmcLnt_I,4,14.479999542236328,19.440000534057617,4.960000991821289,"Dạ vâng ạ, theo dân gian thì thường mà khi thấy hoa gạo rụng thì báo hiện là một mùa hè đang sắp đến gần rồi","Dạ vâng ạ, theo dân gian thì thường mà khi thấy hoa gạo rụng thì báo hiện là một mùa hè đang sắp đến gần rồi","Dạ vâng ạ, theo dân gian thì thường mà khi thấy hoa gạo rụng thì báo hiện là một mùa hè đang sắp đến gần rồi",OK,HIGH
dMXLmcLnt_I,5,19.440000534057617,21.440000534057617,2.0,Nhưng mà vào thời điểm này thì vẫn sẽ chưa hết lạnh đâu ạ,Nhưng mà vào thời điểm này thì vẫn sẽ chưa hết lạnh đâu ạ,Nhưng mà vào thời điểm này thì vẫn sẽ chưa hết lạnh đâu ạ,OK,HIGH
dMXLmcLnt_I,6,21.440000534057617,26.07999992370605,4.639999389648434,Bởi là dự báo là vào ngày Chủ nhật tới đây thì sẽ có thêm một nơi không khí lạnh mới tràn xuống nước ta nữa,Bởi là dự báo là vào ngày Chủ nhật tới đây thì sẽ có thêm một nơi không khí lạnh mới tràn xuống nước ta nữa,Bởi là dự báo là vào ngày Chủ nhật tới đây thì sẽ có thêm một nơi không khí lạnh mới tràn xuống nước ta nữa,OK,HIGH
dMXLmcLnt_I,7,26.07999992370605,30.799999237060547,4.719999313354496,Tuy nhiên thì từ giờ cho đến khi đó thì thời tiết ở miền Bắc sẽ là một cảm giác hoàn toàn trái ngược,Tuy nhiên thì từ giờ cho đến khi đó thì thời tiết ở miền Bắc sẽ là một cảm giác hoàn toàn trái ngược,Tuy nhiên thì từ giờ cho đến khi đó thì thời tiết ở miền Bắc sẽ là một cảm giác hoàn toàn trái ngược,OK,HIGH
dMXLmcLnt_I,8,30.799999237060547,34.31999969482422,3.520000457763672,Và trái ngược ra sao thì chúng ta sẽ cùng đến với thủ đô Hà Nội để cảm nhận rõ điều này,Và trái ngược ra sao thì chúng ta sẽ cùng đến với thủ đô Hà Nội để cảm nhận rõ điều này,Và trái ngược ra sao thì chúng ta sẽ cùng đến với thủ đô Hà Nội để cảm nhận rõ điều này,OK,HIGH
dMXLmcLnt_I,9,34.31999969482422,38.08000183105469,3.7600021362304688,Thưa quý vị có thể thấy là tại đây thì nhiệt độ đang trên đà tăng lên,Thưa quý vị có thể thấy là tại đây thì nhiệt độ đang trên đà tăng lên,Thưa quý vị có thể thấy là tại đây thì nhiệt độ đang trên đà tăng lên,OK,HIGH
