video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
BwyECHrS2nY,0,0.0,4.800000190734863,4.800000190734863,"Thông tin mới nhất từ Thủy điện Giao Trang 3 là trưa nay, lực lượng cứu hộ cứu nạn theo đường bộ","Thông tin mới nhất từ Thủy điện Giao Trang 3 cho biết, trưa nay, lực lượng cứu hộ cứu nạn theo đường bộ đã tiếp cận được vị trí có 13 cán bộ, chiến sĩ bị mất tích khi đang trên đường vào Thủy điện.","Thông tin mới nhất từ Thủy điện Giao Trang 3 là trưa nay, lực lượng cứu hộ cứu nạn theo đường bộ",REVERT,LOW
BwyECHrS2nY,1,4.800000190734863,9.600000381469727,4.800000190734863,"đã tiếp cận được vị trí có 13 cán bộ, chiến sĩ bị mất tích khi đang trên đường vào Thủy điện.","Lực lượng cứu hộ đã tiếp cận được vị trí có 13 cán bộ, chiến sĩ bị mất tích khi đang trên đường vào Thủy điện Giao Trang 3.","đã tiếp cận được vị trí có 13 cán bộ, chiến sĩ bị mất tích khi đang trên đường vào Thủy điện.",REVERT,HIGH
BwyECHrS2nY,2,9.600000381469727,14.199999809265137,4.59999942779541,Việc mở đường vào công trường Thủy điện Giao Trang 3 và Giao Trang 4 vẫn đang tiếp tục được triển khai,"Việc mở đường vào công trường Thủy điện Giao Trang 3 và Giao Trang 4 vẫn đang được triển khai khẩn trương, không kể ngày đêm.",Việc mở đường vào công trường Thủy điện Giao Trang 3 và Giao Trang 4 vẫn đang tiếp tục được triển khai,REVERT,HIGH
BwyECHrS2nY,3,14.199999809265137,15.399999618530273,1.1999998092651367,khẩn trương không kể ngày đêm.,"Việc mở đường vào công trường Thủy điện Giao Trang 3 và Giao Trang 4 vẫn đang được triển khai khẩn trương, không kể ngày đêm.",khẩn trương không kể ngày đêm.,REVERT,LOW
BwyECHrS2nY,4,15.399999618530273,20.0,4.600000381469727,"Trên tuyến đường Thủy, lực lượng cứu hộ đã đưa được 2 chuyên gia người Ấn Độ, 17 người dân","Trên tuyến đường Thủy, lực lượng cứu hộ đã đưa được 2 chuyên gia người Ấn Độ, 17 người dân và 1 thi thể nạn nhân từ Thủy điện Giao Trang 4 ra ngoài, chuyển đến bệnh viện.","Trên tuyến đường Thủy, lực lượng cứu hộ đã đưa được 2 chuyên gia người Ấn Độ, 17 người dân",REVERT,HIGH
BwyECHrS2nY,5,20.0,23.360000610351562,3.3600006103515625,"và 1 thi thể nạn nhân từ Thủy điện Giao Trang 4 ra ngoài, chuyển đến bệnh viện.",Lực lượng cứu hộ đã đưa được 1 thi thể nạn nhân từ Thủy điện Giao Trang 4 ra ngoài và chuyển đến bệnh viện.,Lực lượng cứu hộ đã đưa được 1 thi thể nạn nhân từ Thủy điện Giao Trang 4 ra ngoài và chuyển đến bệnh viện.,OK,HIGH
BwyECHrS2nY,6,23.559999465942383,28.360000610351562,4.80000114440918,"Cùng lúc, 2 máy bay trực thăng của Sư đoàn Không quân 372 đã được điều động để thực hiện nhiệm vụ","Cùng lúc, 2 máy bay trực thăng của Sư đoàn Không quân 372 đã được điều động để thực hiện nhiệm vụ vận chuyển nhu yếu phẩm tiếp tế cho bà con hai tỉnh Thừa Thiên Huế và Quảng Trị, đồng thời tham gia tìm kiếm cứu nạn.","Cùng lúc, 2 máy bay trực thăng của Sư đoàn Không quân 372 đã được điều động để thực hiện nhiệm vụ",REVERT,HIGH
BwyECHrS2nY,7,28.360000610351562,32.040000915527344,3.6800003051757812,"vận chuyển nhu yếu phẩm tiếp tế cho bà con 2 tỉnh Thừa Thiên Huế và tỉnh Quảng Trị,",Hai máy bay trực thăng của Sư đoàn Không quân 372 đã được điều động để vận chuyển nhu yếu phẩm tiếp tế cho bà con ở hai tỉnh Thừa Thiên Huế và Quảng Trị.,"vận chuyển nhu yếu phẩm tiếp tế cho bà con 2 tỉnh Thừa Thiên Huế và tỉnh Quảng Trị,",REVERT,HIGH
BwyECHrS2nY,8,32.040000915527344,34.040000915527344,2.0,đồng thời tham gia tìm kiếm cứu nạn cứu hộ.,"Cùng lúc, 2 máy bay trực thăng của Sư đoàn Không quân 372 đã được điều động để thực hiện nhiệm vụ vận chuyển nhu yếu phẩm tiếp tế cho bà con 2 tỉnh Thừa Thiên Huế và Quảng Trị, đồng thời tham gia tìm kiếm cứu nạn.",đồng thời tham gia tìm kiếm cứu nạn cứu hộ.,REVERT,HIGH
BwyECHrS2nY,9,37.279998779296875,41.119998931884766,3.8400001525878906,"Sau gần 30 phút khởi hành, trực thăng đã tiếp cận vị trí có người bị nạn,","Sau gần 30 phút khởi hành, trực thăng đã tiếp cận vị trí có người bị nạn và chuyển gần 2 tấn lương thực, thực phẩm, bao gồm mì tôm, lương khô, nước lọc và vật tư y tế.","Sau gần 30 phút khởi hành, trực thăng đã tiếp cận vị trí có người bị nạn,",REVERT,HIGH
