video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
hf-8h_EZSL0,0,0.0,5.599999904632568,5.599999904632568,"Sau khi đổ bộ, bão số 6 hiện đã suy yếu thành vùng áp thấp trên biên giới Việt-Lào.","Sau khi đổ bộ, bão số 6 hiện đã suy yếu thành vùng áp thấp trên biên giới Việt-Lào.","Sau khi đổ bộ, bão số 6 hiện đã suy yếu thành vùng áp thấp trên biên giới Việt-Lào.",OK,HIGH
hf-8h_EZSL0,1,5.599999904632568,9.760000228881836,4.160000324249268,"Tại một số địa phương miền trung đã có thiệt hại, sau không có thương vong về người.","Tại một số địa phương miền trung đã có thiệt hại, sau không có thương vong về người.","Tại một số địa phương miền trung đã có thiệt hại, sau không có thương vong về người.",OK,HIGH
hf-8h_EZSL0,2,9.760000228881836,14.15999984741211,4.399999618530273,"Từ chiều qua, mưa lớn kèm theo lốc xoáy xảy ra ở huyện Bình Sơn, tỉnh Quảng Ngãi,","Từ chiều qua, mưa lớn kèm theo lốc xoáy xảy ra ở huyện Bình Sơn, tỉnh Quảng Ngãi,","Từ chiều qua, mưa lớn kèm theo lốc xoáy xảy ra ở huyện Bình Sơn, tỉnh Quảng Ngãi,",OK,HIGH
hf-8h_EZSL0,3,14.15999984741211,18.559999465942383,4.399999618530273,"khiến hàng loạt cây xanh đã ngã đổ, nhiều nhà dân bị tốc mái, sập tường.","khiến hàng loạt cây xanh đã ngã đổ, nhiều nhà dân bị tốc mái, sập tường.","khiến hàng loạt cây xanh đã ngã đổ, nhiều nhà dân bị tốc mái, sập tường.",OK,HIGH
hf-8h_EZSL0,4,18.559999465942383,22.71999931335449,4.159999847412106,Bão cũng đã gây ra mưa lớn gập một số tuyến đường tại thành phố Quảng Ngãi.,Bão cũng đã gây ra mưa lớn gập một số tuyến đường tại thành phố Quảng Ngãi.,Bão cũng đã gây ra mưa lớn gập một số tuyến đường tại thành phố Quảng Ngãi.,OK,HIGH
hf-8h_EZSL0,5,22.71999931335449,26.479999542236328,3.7600002288818395,"Trong khi đó, tại xã Tam Tiến, huyện Núi Thành, tỉnh Quảng Nam,","Trong khi đó, tại xã Tam Tiến, huyện Núi Thành, tỉnh Quảng Nam,","Trong khi đó, tại xã Tam Tiến, huyện Núi Thành, tỉnh Quảng Nam,",OK,HIGH
hf-8h_EZSL0,6,26.479999542236328,29.600000381469727,3.1200008392333984,lốc xoáy đã làm tốc mái ít nhất 5 ngôi nhà.,lốc xoáy đã làm tốc mái ít nhất 5 ngôi nhà.,lốc xoáy đã làm tốc mái ít nhất 5 ngôi nhà.,OK,HIGH
hf-8h_EZSL0,7,29.600000381469727,36.880001068115234,7.280000686645508,"Còn tại xã Duy Phuốc, huyện Duy Xuyên, lốc xoáy cũng làm tốc mái nhà và gây thiệt hại nhiều nhà dân và trường học.","Còn tại xã Duy Phuốc, huyện Duy Xuyên, lốc xoáy cũng làm tốc mái nhà và gây thiệt hại nhiều nhà dân và trường học.","Còn tại xã Duy Phuốc, huyện Duy Xuyên, lốc xoáy cũng làm tốc mái nhà và gây thiệt hại nhiều nhà dân và trường học.",OK,HIGH
hf-8h_EZSL0,8,36.880001068115234,42.720001220703125,5.840000152587891,"Còn tại tỉnh Con Tum, nước lũ gây ngập lụt ở các vùng trụng thấp thuộc một số huyện và thành phố Con Tum.","Còn tại tỉnh Con Tum, nước lũ gây ngập lụt ở các vùng trụng thấp thuộc một số huyện và thành phố Con Tum.","Còn tại tỉnh Con Tum, nước lũ gây ngập lụt ở các vùng trụng thấp thuộc một số huyện và thành phố Con Tum.",OK,HIGH
hf-8h_EZSL0,9,42.720001220703125,48.400001525878906,5.680000305175781,"Dự báo trong 24 giờ tới trên địa bàn tỉnh Con Tum tiếp tục có mưa vừa, mưa to đến rất to.","Dự báo trong 24 giờ tới trên địa bàn tỉnh Con Tum tiếp tục có mưa vừa, mưa to đến rất to.","Dự báo trong 24 giờ tới trên địa bàn tỉnh Con Tum tiếp tục có mưa vừa, mưa to đến rất to.",OK,HIGH
hf-8h_EZSL0,10,56.47999954223633,58.47999954223633,2.0,Cảm ơn các bạn đã theo dõi và hẹn gặp lại.,Cảm ơn các bạn đã theo dõi và hẹn gặp lại.,Cảm ơn các bạn đã theo dõi và hẹn gặp lại.,OK,HIGH
