video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
lVwCCnQ-kIA,0,0.0,12.399999618530272,12.399999618530272,"Nhiều khu vực trên cả nước đang trong thời kỳ giao mùa, thời tiết thay đổi, mưa rông xuất hiện nhiều hơn, kèm theo đó là các hiện tượng thời tiết cực đoan và đâu là những nơi tiềm ẩn nguy cơ cao nhất và biện pháp phòng tránh là gì?","Nhiều khu vực trên cả nước đang trong thời kỳ giao mùa, thời tiết thay đổi, mưa rông xuất hiện nhiều hơn, kèm theo đó là các hiện tượng thời tiết cực đoan và đâu là những nơi tiềm ẩn nguy cơ cao nhất và biện pháp phòng tránh là gì?","Nhiều khu vực trên cả nước đang trong thời kỳ giao mùa, thời tiết thay đổi, mưa rông xuất hiện nhiều hơn, kèm theo đó là các hiện tượng thời tiết cực đoan và đâu là những nơi tiềm ẩn nguy cơ cao nhất và biện pháp phòng tránh là gì?",OK,HIGH
lVwCCnQ-kIA,1,12.399999618530272,17.600000381469727,5.200000762939455,Bây giờ thì chúng ta sẽ cùng lắng nghe phần phân tích kỹ hơn từ biên tập viên Hương Liên. Mời chị!,Bây giờ thì chúng ta sẽ cùng lắng nghe phần phân tích kỹ hơn từ biên tập viên Hương Liên. Mời chị!,Bây giờ thì chúng ta sẽ cùng lắng nghe phần phân tích kỹ hơn từ biên tập viên Hương Liên. Mời chị!,OK,HIGH
lVwCCnQ-kIA,2,17.600000381469727,18.600000381469727,1.0,Vâng! Cảm ơn anh!,Vâng! Cảm ơn anh!,Vâng! Cảm ơn anh!,OK,HIGH
lVwCCnQ-kIA,3,18.600000381469727,23.600000381469727,5.0,Thưa quý vị khán giả! Trong tháng 4 này thì hầu khắp cả nước đều cần cảnh giác về các hiện tượng thời tiết cực đoan.,Thưa quý vị khán giả! Trong tháng 4 này thì hầu khắp cả nước đều cần cảnh giác về các hiện tượng thời tiết cực đoan.,Thưa quý vị khán giả! Trong tháng 4 này thì hầu khắp cả nước đều cần cảnh giác về các hiện tượng thời tiết cực đoan.,OK,HIGH
lVwCCnQ-kIA,4,23.600000381469727,32.599998474121094,8.999998092651367,Ở miền Nam thì nguy cơ rông xét và tố lốc sẽ cao hơn vào nửa cuối tháng 4 cho đến đầu tháng 5 bởi vì đây là giai đoạn gió mùa Tây Nam bắt đầu hoạt động.,Ở miền Nam thì nguy cơ rông xét và tố lốc sẽ cao hơn vào nửa cuối tháng 4 cho đến đầu tháng 5 bởi vì đây là giai đoạn gió mùa Tây Nam bắt đầu hoạt động.,Ở miền Nam thì nguy cơ rông xét và tố lốc sẽ cao hơn vào nửa cuối tháng 4 cho đến đầu tháng 5 bởi vì đây là giai đoạn gió mùa Tây Nam bắt đầu hoạt động.,OK,HIGH
lVwCCnQ-kIA,5,32.599998474121094,39.59999847412109,6.999999999999993,Ở miền Bắc thì ngay tháng 3 vừa qua đã xuất hiện mưa đá ở Sơn La và Điện Biên rồi và đến tháng 4 và tháng 5 sẽ là cao điểm của hiện tượng này.,Ở miền Bắc thì ngay tháng 3 vừa qua đã xuất hiện mưa đá ở Sơn La và Điện Biên rồi và đến tháng 4 và tháng 5 sẽ là cao điểm của hiện tượng này.,Ở miền Bắc thì ngay tháng 3 vừa qua đã xuất hiện mưa đá ở Sơn La và Điện Biên rồi và đến tháng 4 và tháng 5 sẽ là cao điểm của hiện tượng này.,OK,HIGH
lVwCCnQ-kIA,6,39.59999847412109,49.59999847412109,10.0,"Khi nền nhiệt ở miền Bắc tăng lên, không khí nóng ẩm gặp các đợt không khí lạnh cuối mùa xuống sẽ gây ra sáo trộn mạnh, rất dễ hình thành rông lốc xét và đặc biệt là mưa đá nguy hiểm.","Khi nền nhiệt ở miền Bắc tăng lên, không khí nóng ẩm gặp các đợt không khí lạnh cuối mùa xuống sẽ gây ra sáo trộn mạnh, rất dễ hình thành rông lốc xét và đặc biệt là mưa đá nguy hiểm.","Khi nền nhiệt ở miền Bắc tăng lên, không khí nóng ẩm gặp các đợt không khí lạnh cuối mùa xuống sẽ gây ra sáo trộn mạnh, rất dễ hình thành rông lốc xét và đặc biệt là mưa đá nguy hiểm.",OK,HIGH
lVwCCnQ-kIA,7,50.59999847412109,54.59999847412109,4.0,Mức độ nguy hiểm của mưa đá phụ thuộc lớn vào kích thước của hạt đá rơi xuống.,Mức độ nguy hiểm của mưa đá phụ thuộc lớn vào kích thước của hạt đá rơi xuống.,Mức độ nguy hiểm của mưa đá phụ thuộc lớn vào kích thước của hạt đá rơi xuống.,OK,HIGH
lVwCCnQ-kIA,8,57.59999847412109,67.5999984741211,10.000000000000007,"Theo thống kê trên thế giới, kích thước các hạt mưa đá có thể từ 0,5cm cho tới hơn chục cm, tương ứng với đó là hạt đậu và to dần cho đến quả bóng.","Theo thống kê trên thế giới, kích thước các hạt mưa đá có thể từ 0,5cm cho tới hơn chục cm, tương ứng với đó là hạt đậu và to dần cho đến quả bóng.","Theo thống kê trên thế giới, kích thước các hạt mưa đá có thể từ 0,5cm cho tới hơn chục cm, tương ứng với đó là hạt đậu và to dần cho đến quả bóng.",OK,HIGH
lVwCCnQ-kIA,9,67.5999984741211,74.5999984741211,7.0,"Ở Việt Nam, hạt mưa đá lớn nhất từng ghi nhận vào tháng 3 năm ngoái ở Lai Châu, hạt đá to bằng quả trứng gà.","Ở Việt Nam, hạt mưa đá lớn nhất từng ghi nhận vào tháng 3 năm ngoái ở Lai Châu, hạt đá to bằng quả trứng gà.","Ở Việt Nam, hạt mưa đá lớn nhất từng ghi nhận vào tháng 3 năm ngoái ở Lai Châu, hạt đá to bằng quả trứng gà.",OK,HIGH
lVwCCnQ-kIA,10,74.5999984741211,84.5999984741211,10.0,"Vì hạt mưa đá càng to, tốc độ rơi càng lớn. Với hạt mưa đá có kích thước bằng quả trứng thì tốc độ có thể lên đến trên 100km một giờ, gấp đôi vận tốc đi xe máy bình thường.","Vì hạt mưa đá càng to, tốc độ rơi càng lớn. Với hạt mưa đá có kích thước bằng quả trứng thì tốc độ có thể lên đến trên 100km một giờ, gấp đôi vận tốc đi xe máy bình thường.","Vì hạt mưa đá càng to, tốc độ rơi càng lớn. Với hạt mưa đá có kích thước bằng quả trứng thì tốc độ có thể lên đến trên 100km một giờ, gấp đôi vận tốc đi xe máy bình thường.",OK,HIGH
lVwCCnQ-kIA,11,84.5999984741211,96.5999984741211,12.0,"Điều này lý giải tại sao mưa đá chỉ diễn ra trong thời gian ngắn, vài phút nhưng có thể gây thiệt hại về người, tàn phá cây trồng và nhà cửa, nhất là với những nhà mái ngói, mái tôn hay fibrosi măng yếu.","Điều này lý giải tại sao mưa đá chỉ diễn ra trong thời gian ngắn, vài phút nhưng có thể gây thiệt hại về người, tàn phá cây trồng và nhà cửa, nhất là với những nhà mái ngói, mái tôn hay fibrosi măng yếu.","Điều này lý giải tại sao mưa đá chỉ diễn ra trong thời gian ngắn, vài phút nhưng có thể gây thiệt hại về người, tàn phá cây trồng và nhà cửa, nhất là với những nhà mái ngói, mái tôn hay fibrosi măng yếu.",OK,HIGH
lVwCCnQ-kIA,12,104.5999984741211,110.5999984741211,6.0,Có thể nhận biết được nguy cơ của mưa đá trong lúc mưa rông trong những cơn rông hay không chị Liên?,Có thể nhận biết được nguy cơ của mưa đá trong lúc mưa rông trong những cơn rông hay không chị Liên?,Có thể nhận biết được nguy cơ của mưa đá trong lúc mưa rông trong những cơn rông hay không chị Liên?,OK,HIGH
lVwCCnQ-kIA,13,110.5999984741211,115.5999984741211,5.0,"Vâng, cũng có một vài dấu hiệu có thể nhận biết được mưa đá. Và mời quý vị theo dõi đoạn 3 ngay sau đây.","Vâng, cũng có một vài dấu hiệu có thể nhận biết được mưa đá. Và mời quý vị theo dõi đoạn 3 ngay sau đây.","Vâng, cũng có một vài dấu hiệu có thể nhận biết được mưa đá. Và mời quý vị theo dõi đoạn 3 ngay sau đây.",OK,HIGH
lVwCCnQ-kIA,14,116.5999984741211,127.5999984741211,11.0,"Rông lốc xét và mưa đá thường xuất hiện khi mây rông kéo đến rất mạnh, đen kịt bầu trời. Các lơ mây cuộn trồng lên cao, gió bắt đầu nổi lên và có cảm giác hơi xe lạnh.","Rông lốc xét và mưa đá thường xuất hiện khi mây rông kéo đến rất mạnh, đen kịt bầu trời. Các lơ mây cuộn trồng lên cao, gió bắt đầu nổi lên và có cảm giác hơi xe lạnh.","Rông lốc xét và mưa đá thường xuất hiện khi mây rông kéo đến rất mạnh, đen kịt bầu trời. Các lơ mây cuộn trồng lên cao, gió bắt đầu nổi lên và có cảm giác hơi xe lạnh.",OK,HIGH
