video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
RRapsYAaYd8.f251,0,0.0,8.0,8.0,Việt Nam hôm nay sẽ tiếp tục thông tin về những thiệt hại do cơn bão số 9 gây ra và ngay bây giờ chúng tôi sẽ kết nối với phóng viên Tùng Thư,Việt Nam hôm nay sẽ tiếp tục thông tin về những thiệt hại do cơn bão số 9 gây ra và ngay bây giờ chúng tôi sẽ kết nối với phóng viên Tùng Thư,Việt Nam hôm nay sẽ tiếp tục thông tin về những thiệt hại do cơn bão số 9 gây ra và ngay bây giờ chúng tôi sẽ kết nối với phóng viên Tùng Thư,OK,HIGH
RRapsYAaYd8.f251,1,8.0,12.0,4.0,đang đi cùng đoàn công tác của Ban chỉ đạo tiền phương ứng phó với bão số 9.,đang đi cùng đoàn công tác của Ban chỉ đạo tiền phương ứng phó với bão số 9.,đang đi cùng đoàn công tác của Ban chỉ đạo tiền phương ứng phó với bão số 9.,OK,HIGH
RRapsYAaYd8.f251,2,12.0,18.0,6.0,"Vâng chị Tùng Thư, chị có thể cung cấp những số liệu mới nhất về thiệt hại do bão số 9 gây ra đến thời điểm này được không ạ?","Vâng chị Tùng Thư, chị có thể cung cấp những số liệu mới nhất về thiệt hại do bão số 9 gây ra đến thời điểm này được không ạ?","Vâng chị Tùng Thư, chị có thể cung cấp những số liệu mới nhất về thiệt hại do bão số 9 gây ra đến thời điểm này được không ạ?",OK,HIGH
RRapsYAaYd8.f251,3,18.0,24.0,6.0,"Xin chào quý vị khán giả, tôi đang có mặt tại xã Bình Minh, huyện Thăng Bình của tỉnh Quảng Nam","Xin chào quý vị khán giả, tôi đang có mặt tại xã Bình Minh, huyện Thăng Bình của tỉnh Quảng Nam","Xin chào quý vị khán giả, tôi đang có mặt tại xã Bình Minh, huyện Thăng Bình của tỉnh Quảng Nam",OK,HIGH
RRapsYAaYd8.f251,4,24.0,30.0,6.0,cùng với đoàn công tác Ban chỉ đạo tiền phương do Phó Thủ tướng Trình Bình Dũng làm trưởng đoàn.,cùng với đoàn công tác Ban chỉ đạo tiền phương do Phó Thủ tướng Trình Bình Dũng làm trưởng đoàn.,cùng với đoàn công tác Ban chỉ đạo tiền phương do Phó Thủ tướng Trình Bình Dũng làm trưởng đoàn.,OK,HIGH
RRapsYAaYd8.f251,5,30.0,38.0,8.0,Hiện thì Phó Thủ tướng Trình Bình Dũng đang có cuộc làm việc tại đây và thăm hỏi người dân cạnh địa phương xã ven biển như thế này.,Hiện thì Phó Thủ tướng Trình Bình Dũng đang có cuộc làm việc tại đây và thăm hỏi người dân cạnh địa phương xã ven biển như thế này.,Hiện thì Phó Thủ tướng Trình Bình Dũng đang có cuộc làm việc tại đây và thăm hỏi người dân cạnh địa phương xã ven biển như thế này.,OK,HIGH
RRapsYAaYd8.f251,6,38.0,45.0,7.0,Với những số liệu mới nhất mà chúng tôi cập nhật được thì hiện tại là đã có 2 người thiệt hại do cơn bão số 9 này.,Với những số liệu mới nhất mà chúng tôi cập nhật được thì hiện tại là đã có 2 người thiệt hại do cơn bão số 9 này.,Với những số liệu mới nhất mà chúng tôi cập nhật được thì hiện tại là đã có 2 người thiệt hại do cơn bão số 9 này.,OK,HIGH
RRapsYAaYd8.f251,7,45.0,52.0,7.0,Một người ở Gia Lai là do chú mưa ở lá Vị Sập và còn một người khác là do ở Quảng Nam là do Vị Sạc Lở.,Một người ở Gia Lai là do chú mưa ở lá Vị Sập và còn một người khác là do ở Quảng Nam là do Vị Sạc Lở.,Một người ở Gia Lai là do chú mưa ở lá Vị Sập và còn một người khác là do ở Quảng Nam là do Vị Sạc Lở.,OK,HIGH
RRapsYAaYd8.f251,8,53.0,57.0,4.0,Về vấn đề nhà sập thì đến thời điểm lúc này thì cũng chưa thể tống cây hết được.,Về vấn đề nhà sập thì đến thời điểm lúc này thì cũng chưa thể tống cây hết được.,Về vấn đề nhà sập thì đến thời điểm lúc này thì cũng chưa thể tống cây hết được.,OK,HIGH
RRapsYAaYd8.f251,9,57.0,66.0,9.0,Tuy nhiên thì cũng có số liệu ban đầu thì là Quảng Ngãi đang là địa phương mà có nhiều nhà sập nhất với hơn 53.000 nhà tốc mái.,Tuy nhiên thì cũng có số liệu ban đầu thì là Quảng Ngãi đang là địa phương mà có nhiều nhà sập nhất với hơn 53.000 nhà tốc mái.,Tuy nhiên thì cũng có số liệu ban đầu thì là Quảng Ngãi đang là địa phương mà có nhiều nhà sập nhất với hơn 53.000 nhà tốc mái.,OK,HIGH
