id,start,end,duration,text_len,text,video_id
0,0.0,5.360000133514404,5.360000133514404,87,"Trong khi ông Joe Biden được tuyên bố là giành chiến thắng, ông chủ Nhà Trắng hiện tại,",Ox_fpGtXNts
1,5.360000133514404,10.359999656677246,4.999999523162842,88,"ứng cử viên Donald Trump đã phát đi thông cáo nói rằng cuộc bầu cử còn lâu mới kết thúc,",Ox_fpGtXNts
2,10.359999656677246,12.359999656677246,2.0,35,có gian lận trong quá trình bầu cử.,Ox_fpGtXNts
3,12.359999656677246,16.15999984741211,3.8000001907348633,74,Ông Trump thông báo đội ngũ vận động tranh cử của ông sẽ bắt đầu khiếu nại,Ox_fpGtXNts
4,16.15999984741211,19.520000457763672,3.3600006103515625,56,về kết quả bầu cử Tổng thống Mỹ tại tòa án vào tuần tới.,Ox_fpGtXNts
5,21.520000457763672,23.520000457763672,2.0,46,"Chuyển sang thông tin đáng chú ý ở trong nước,",Ox_fpGtXNts
6,23.520000457763672,26.799999237060547,3.279998779296875,60,một áp thấp nhiệt đới mới đã đi vào Biển Đông vào chiều nay.,Ox_fpGtXNts
7,26.799999237060547,30.799999237060547,4.0,63,"Dự báo là 24 giờ tới, áp thấp nhiệt đới sẽ di chuyển rất nhanh,",Ox_fpGtXNts
8,30.799999237060547,35.79999923706055,5.0,66,25-30 km một giờ theo hướng Tây và có khả năng mạnh lên thành bão.,Ox_fpGtXNts
9,35.79999923706055,40.79999923706055,5.0,72,"Đến 13 giờ ngày mai, tầm bão kết đảo sông Tử Tây 170 km về phía Tây Bắc.",Ox_fpGtXNts
10,40.79999923706055,42.79999923706055,2.0,37,"Cường độ bão mạnh cấp 8, giật cấp 10.",Ox_fpGtXNts
11,42.79999923706055,46.79999923706055,4.0,49,"Sau đó, bão sẽ đi chậm lại, tấp độ 15 km một giờ.",Ox_fpGtXNts
12,46.79999923706055,50.79999923706055,4.0,61,"Đến 13 giờ ngày 10 tháng 11, tầm bão nằm ngay trên vùng biển,",Ox_fpGtXNts
13,50.79999923706055,52.79999923706055,2.0,35,các tỉnh từ Phú Yên đến Ninh Thuận.,Ox_fpGtXNts
14,52.79999923706055,55.79999923706055,3.0,50,"Cường độ bão mạnh cấp 8, cấp 9 và giật tới cấp 11.",Ox_fpGtXNts
15,55.79999923706055,59.79999923706055,4.0,74,"Sau đó, bão đi sâu vào đất liền Nam Trung Bộ và suy yếu thành vùng áp thấp",Ox_fpGtXNts
16,59.79999923706055,61.79999923706055,2.0,37,trên khu vực phía đông của Campuchia.,Ox_fpGtXNts
17,61.79999923706055,66.80000305175781,5.000003814697266,82,"Vùng nguy hiểm trên Biển Đông trong 24 giờ tới là từ vĩ tuyến 11 đến 15 độ vĩ Bắc,",Ox_fpGtXNts
18,66.80000305175781,69.80000305175781,3.0,39,từ kinh tuyến 112 đến 120 độ Kinh Đông.,Ox_fpGtXNts
19,69.80000305175781,73.80000305175781,4.0,69,"Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ cao,",Ox_fpGtXNts
20,73.80000305175781,75.80000305175781,2.0,32,chịu tác động của gió giật mạnh.,Ox_fpGtXNts
21,77.80000305175781,80.80000305175781,3.0,60,"Mưa lũ kéo dài nhiều ngày qua đang khiến cho huyện Hòa Vang,",Ox_fpGtXNts
22,80.80000305175781,83.80000305175781,3.0,47,thành phố Đà Nẵng có nguy cơ xảy ra sặt lờ núi.,Ox_fpGtXNts
23,83.80000305175781,88.80000305175781,5.0,80,"Đây là địa bàn có nhiều đồi núi, sông suối ngắn, độ dốc cao nên dễ xảy ra sặt lở",Ox_fpGtXNts
24,88.80000305175781,90.80000305175781,2.0,25,khi mưa kéo dài liên tục.,Ox_fpGtXNts
25,90.80000305175781,95.80000305175781,5.0,91,"Trên tình hình đó, chính quyền địa phương cũng đã lên phương án di rời khoảng 500 người dân",Ox_fpGtXNts
26,95.80000305175781,99.80000305175781,4.0,70,"trong vùng nguy cơ sặt lở ở các địa bàn có nguy cơ cao như là Hòa Bắc,",Ox_fpGtXNts
27,99.80000305175781,102.80000305175781,3.0,29,"Hòa Sơn, Hòa Ninh và Hòa Phú.",Ox_fpGtXNts
28,102.80000305175781,106.80000305175781,4.0,73,Chính quyền TP Đà Nẵng đã lập phương án nếu cần thiết sẽ di rời người dân,Ox_fpGtXNts
29,106.80000305175781,108.80000305175781,2.0,44,vào khu tái định cư trên địa bàn của các xã.,Ox_fpGtXNts
30,108.80000305175781,111.80000305175781,3.0,58,"Hiện nay, dự báo thời tiết còn diễn biến hết sức phức tạp.",Ox_fpGtXNts
31,111.80000305175781,115.80000305175781,4.0,87,"Người dân cần chủ động và chấp hành nghiêm theo lệnh di rời của chính quyền địa phương,",Ox_fpGtXNts
32,115.80000305175781,118.80000305175781,3.0,60,"nhất là trước những cơn bão mạnh, mưa lớn kéo dài nhiều ngày",Ox_fpGtXNts
33,118.80000305175781,121.80000305175781,3.0,42,nhằm đảm bảo an toàn tính mạng và tài sản.,Ox_fpGtXNts
34,121.80000305175781,125.80000305175781,4.0,80,Đối với những trường hợp không hợp tác thì sẽ thực hiện cưỡng chế nếu cần thiết.,Ox_fpGtXNts
35,126.80000305175781,132.8000030517578,6.0,91,"Tại Quảng Nam, mưa lớn liên tục 2 ngày qua đã dứt và sáng nay tranh thủ thời tiết tuận lợi.",Ox_fpGtXNts
