video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
YETqtTMb11I,0,0.0,6.71999979019165,6.71999979019165,"Thưa quý vị, lâm đồng lốc xoáy kèm với mưa lớn vào hôm qua đã khiến cho 3 người thương vọng.","Thưa quý vị, lâm đồng lốc xoáy kèm với mưa lớn vào hôm qua đã khiến cho 3 người thương vọng.","Thưa quý vị, lâm đồng lốc xoáy kèm với mưa lớn vào hôm qua đã khiến cho 3 người thương vọng.",OK,HIGH
YETqtTMb11I,1,6.71999979019165,13.520000457763672,6.8000006675720215,"Theo thông tin ban đầu, lốc xoáy đã làm hư hỏng 70 căn nhà tại xã Tân Thượng, huyện Di Linh và làm 2 người bị thương.","Theo thông tin ban đầu, lốc xoáy đã làm hư hỏng 70 căn nhà tại xã Tân Thượng, huyện Di Linh và làm 2 người bị thương.","Theo thông tin ban đầu, lốc xoáy đã làm hư hỏng 70 căn nhà tại xã Tân Thượng, huyện Di Linh và làm 2 người bị thương.",OK,HIGH
YETqtTMb11I,2,13.520000457763672,18.84000015258789,5.319999694824219,"Xét đánh là 1 người thiệt mạng tại huyện Đã Hoài, đồng thời gây mất điện nhiều giờ tại địa phương này.","Xét đánh là 1 người thiệt mạng tại huyện Đã Hoài, đồng thời gây mất điện nhiều giờ tại địa phương này.","Xét đánh là 1 người thiệt mạng tại huyện Đã Hoài, đồng thời gây mất điện nhiều giờ tại địa phương này.",OK,HIGH
YETqtTMb11I,3,18.84000015258789,26.040000915527344,7.200000762939453,"Ngoài ra, nhiều địa phương thuộc huyện Đã Hoài, trong đó có trung tâm huyện mất điện từ chiều đến 20 giờ cùng ngày mới được cấp điện trở lại.","Ngoài ra, nhiều địa phương thuộc huyện Đã Hoài, trong đó có trung tâm huyện mất điện từ chiều đến 20 giờ cùng ngày mới được cấp điện trở lại.","Ngoài ra, nhiều địa phương thuộc huyện Đã Hoài, trong đó có trung tâm huyện mất điện từ chiều đến 20 giờ cùng ngày mới được cấp điện trở lại.",OK,HIGH
YETqtTMb11I,4,26.040000915527344,29.399999618530277,3.3599987030029332,Lốc xoáy còn làm nhiều tài sản vật dụng của người dân bị hư hỏng.,Lốc xoáy còn làm nhiều tài sản vật dụng của người dân bị hư hỏng.,Lốc xoáy còn làm nhiều tài sản vật dụng của người dân bị hư hỏng.,OK,HIGH
YETqtTMb11I,5,29.399999618530277,35.63999938964844,6.2399997711181605,"Nhiều diện tích cây trồng cà phê, sầu riêng và bơ của người dân bị gãy đổ hư hỏng, gây thiệt hại nặng nề.","Nhiều diện tích cây trồng cà phê, sầu riêng và bơ của người dân bị gãy đổ hư hỏng, gây thiệt hại nặng nề.","Nhiều diện tích cây trồng cà phê, sầu riêng và bơ của người dân bị gãy đổ hư hỏng, gây thiệt hại nặng nề.",OK,HIGH
YETqtTMb11I,6,35.63999938964844,42.20000076293945,6.560001373291016,"Và không chỉ lâm đồng, dòng lốc cũng đã xảy ra ở tỉnh Điện Biên, xã Trà Nưa, huyện Nậm Bồ.","Và không chỉ lâm đồng, dòng lốc cũng đã xảy ra ở tỉnh Điện Biên, xã Trà Nưa, huyện Nậm Bồ.","Và không chỉ lâm đồng, dòng lốc cũng đã xảy ra ở tỉnh Điện Biên, xã Trà Nưa, huyện Nậm Bồ.",OK,HIGH
YETqtTMb11I,7,42.20000076293945,47.47999954223633,5.279998779296875,Dòng lốc kèm theo cả mưa đá kéo dài hơn 20 phút đã gây nhiều thiệt hại cho người dân.,Dòng lốc kèm theo cả mưa đá kéo dài hơn 20 phút đã gây nhiều thiệt hại cho người dân.,Dòng lốc kèm theo cả mưa đá kéo dài hơn 20 phút đã gây nhiều thiệt hại cho người dân.,OK,HIGH
YETqtTMb11I,8,47.47999954223633,52.43999862670898,4.959999084472649,"Trận mưa đá với lượng đá rất dày, nhiều hạt đá to từ 2-3 cm,","Trận mưa đá với lượng đá rất dày, nhiều hạt đá to từ 2-3 cm,","Trận mưa đá với lượng đá rất dày, nhiều hạt đá to từ 2-3 cm,",OK,HIGH
YETqtTMb11I,9,52.43999862670898,58.27999877929688,5.840000152587905,làm tóc và thủng mái nhà của 175 hộ dân ở 2 xã Trà Nưa và Nậm Khăn.,làm tóc và thủng mái nhà của 175 hộ dân ở 2 xã Trà Nưa và Nậm Khăn.,làm tóc và thủng mái nhà của 175 hộ dân ở 2 xã Trà Nưa và Nậm Khăn.,OK,HIGH
