video_id,segment_id,start,end,duration,text_whisper,text_clean,text_final,review_decision,quality_level
EOXcLDXYIn0,0,0.0,4.0,4.0,Còn với những ngày sắp tới thì không biết là thời tiết có điểm nào đáng chú ý không thưa chị Sơn Anh?,Còn với những ngày sắp tới thì không biết là thời tiết có điểm nào đáng chú ý không thưa chị Sơn Anh?,Còn với những ngày sắp tới thì không biết là thời tiết có điểm nào đáng chú ý không thưa chị Sơn Anh?,OK,HIGH
EOXcLDXYIn0,1,4.0,8.0,4.0,"Vâng, đáng chú ý đó chính là ngay ngày mai thôi thì bắc bộ của chúng ta sẽ rất nóng anh Dương ạ.","Vâng, đáng chú ý đó chính là ngay ngày mai thôi thì bắc bộ của chúng ta sẽ rất nóng anh Dương ạ.","Vâng, đáng chú ý đó chính là ngay ngày mai thôi thì bắc bộ của chúng ta sẽ rất nóng anh Dương ạ.",OK,HIGH
EOXcLDXYIn0,2,8.0,13.0,5.0,Nhiệt độ của nhiều nơi thì cũng đã tăng ngay từ ngày hôm nay rồi khi mà trời nắng mạnh,Nhiệt độ của nhiều nơi thì cũng đã tăng ngay từ ngày hôm nay rồi khi mà trời nắng mạnh,Nhiệt độ của nhiều nơi thì cũng đã tăng ngay từ ngày hôm nay rồi khi mà trời nắng mạnh,OK,HIGH
EOXcLDXYIn0,3,13.0,18.0,5.0,và dự báo sang đến ngày mai thì nắng nóng sẽ còn mở rộng ra toàn khu vực miền Bắc.,và dự báo sang đến ngày mai thì nắng nóng sẽ còn mở rộng ra toàn khu vực miền Bắc.,và dự báo sang đến ngày mai thì nắng nóng sẽ còn mở rộng ra toàn khu vực miền Bắc.,OK,HIGH
EOXcLDXYIn0,4,18.0,25.0,7.0,"Đối với thủ đô Hà Nội hay là Hòa Bình, Ninh Bình còn lên mức nắng nóng gây gắt là 37 độ.","Đối với thủ đô Hà Nội hay là Hòa Bình, Ninh Bình còn lên mức nắng nóng gây gắt là 37 độ.","Đối với thủ đô Hà Nội hay là Hòa Bình, Ninh Bình còn lên mức nắng nóng gây gắt là 37 độ.",OK,HIGH
EOXcLDXYIn0,5,25.0,29.0,4.0,Đối với các nơi khác thì nhiệt độ là khoảng từ 35 cho tới 36 độ.,Đối với các nơi khác thì nhiệt độ là khoảng từ 35 cho tới 36 độ.,Đối với các nơi khác thì nhiệt độ là khoảng từ 35 cho tới 36 độ.,OK,HIGH
EOXcLDXYIn0,6,29.0,34.0,5.0,"Còn với miền Trung, đáng lo ngại là nắng nóng đã dài dẳng hơn nửa tháng rồi","Còn với miền Trung, đáng lo ngại là nắng nóng đã dài dẳng hơn nửa tháng rồi","Còn với miền Trung, đáng lo ngại là nắng nóng đã dài dẳng hơn nửa tháng rồi",OK,HIGH
EOXcLDXYIn0,7,34.0,41.0,7.0,và ngày mai thì khắp toàn miền vẫn ít mây và khô nóng với nhiệt độ phổ biến là từ 35 đến 38 độ.,và ngày mai thì khắp toàn miền vẫn ít mây và khô nóng với nhiệt độ phổ biến là từ 35 đến 38 độ.,và ngày mai thì khắp toàn miền vẫn ít mây và khô nóng với nhiệt độ phổ biến là từ 35 đến 38 độ.,OK,HIGH
EOXcLDXYIn0,8,41.0,44.0,3.0,Một số nơi ở vùng núi có thể vẫn còn trên 39 độ.,Một số nơi ở vùng núi có thể vẫn còn trên 39 độ.,Một số nơi ở vùng núi có thể vẫn còn trên 39 độ.,OK,HIGH
EOXcLDXYIn0,9,44.0,49.0,5.0,Thời gian có mức nhiệt nắng nóng trên 35 độ sẽ kéo dài từ 10 cho đến 17 giờ.,Thời gian có mức nhiệt nắng nóng trên 35 độ sẽ kéo dài từ 10 cho đến 17 giờ.,Thời gian có mức nhiệt nắng nóng trên 35 độ sẽ kéo dài từ 10 cho đến 17 giờ.,OK,HIGH
EOXcLDXYIn0,10,49.0,54.0,5.0,"Nắng nóng triển miền như vậy, nước bốc hơi nhanh nếu như bất cần thì có thể sẽ bùng phát trái rừng.","Nắng nóng triển miền như vậy, nước bốc hơi nhanh nếu như bất cần thì có thể sẽ bùng phát trái rừng.","Nắng nóng triển miền như vậy, nước bốc hơi nhanh nếu như bất cần thì có thể sẽ bùng phát trái rừng.",OK,HIGH
EOXcLDXYIn0,11,54.0,61.0,7.0,Và theo những cục kiểm lâm thì nhiều cánh rừng thuộc khu vực Bắc Giang hay là từ Hà Tĩnh trở xuống tới Bình Thuận,Và theo những cục kiểm lâm thì nhiều cánh rừng thuộc khu vực Bắc Giang hay là từ Hà Tĩnh trở xuống tới Bình Thuận,Và theo những cục kiểm lâm thì nhiều cánh rừng thuộc khu vực Bắc Giang hay là từ Hà Tĩnh trở xuống tới Bình Thuận,OK,HIGH
EOXcLDXYIn0,12,61.0,66.0,5.0,đang nằm trong mức cảnh báo trái rừng là ở màu đỏ tức cấp 5 cấp cực kỳ nguy hiểm.,đang nằm trong mức cảnh báo trái rừng là ở màu đỏ tức cấp 5 cấp cực kỳ nguy hiểm.,đang nằm trong mức cảnh báo trái rừng là ở màu đỏ tức cấp 5 cấp cực kỳ nguy hiểm.,OK,HIGH
EOXcLDXYIn0,13,66.0,72.0,6.0,"Trên thực tế, ngay chiều qua thì cũng đã có một vụ trái rừng thông xảy ra tại Thứa Thiên Huế.","Trên thực tế, ngay chiều qua thì cũng đã có một vụ trái rừng thông xảy ra tại Thứa Thiên Huế.","Trên thực tế, ngay chiều qua thì cũng đã có một vụ trái rừng thông xảy ra tại Thứa Thiên Huế.",OK,HIGH
EOXcLDXYIn0,14,72.0,78.0,6.0,Và trong thời tiết nắng nóng thì cục kiểm lâm khuyến cáo người dân là không sử dụng lửa trong và gần rừng.,Và trong thời tiết nắng nóng thì cục kiểm lâm khuyến cáo người dân là không sử dụng lửa trong và gần rừng.,Và trong thời tiết nắng nóng thì cục kiểm lâm khuyến cáo người dân là không sử dụng lửa trong và gần rừng.,OK,HIGH
EOXcLDXYIn0,15,78.0,82.0,4.0,Còn cuối cùng xin được chuyển sang các thông tin dự báo chi tiết cho một số thành phố.,Còn cuối cùng xin được chuyển sang các thông tin dự báo chi tiết cho một số thành phố.,Còn cuối cùng xin được chuyển sang các thông tin dự báo chi tiết cho một số thành phố.,OK,HIGH
EOXcLDXYIn0,16,82.0,86.0,4.0,"Đối với thủ đô Hà Nội đêm nay không mưa, mức nhiệt 27 độ.","Đối với thủ đô Hà Nội đêm nay không mưa, mức nhiệt 27 độ.","Đối với thủ đô Hà Nội đêm nay không mưa, mức nhiệt 27 độ.",OK,HIGH
EOXcLDXYIn0,17,86.0,91.0,5.0,"Ngày mai trời nắng nóng 37 độ, chiều tối khả năng có dông nhiệt.","Ngày mai trời nắng nóng 37 độ, chiều tối khả năng có dông nhiệt.","Ngày mai trời nắng nóng 37 độ, chiều tối khả năng có dông nhiệt.",OK,HIGH
EOXcLDXYIn0,18,91.0,94.0,3.0,Thành phố Huế đêm nay tạnh giáo 25 độ.,Thành phố Huế đêm nay tạnh giáo 25 độ.,Thành phố Huế đêm nay tạnh giáo 25 độ.,OK,HIGH
EOXcLDXYIn0,19,94.0,98.0,4.0,"Ngày mai nắng nóng gây gấp, nhiệt độ cao nhất 38 độ.","Ngày mai nắng nóng gây gấp, nhiệt độ cao nhất 38 độ.","Ngày mai nắng nóng gây gấp, nhiệt độ cao nhất 38 độ.",OK,HIGH
EOXcLDXYIn0,20,98.0,102.0,4.0,Thành phố Cần Thơ đêm nay trời mát 26 độ.,Thành phố Cần Thơ đêm nay trời mát 26 độ.,Thành phố Cần Thơ đêm nay trời mát 26 độ.,OK,HIGH
EOXcLDXYIn0,21,102.0,106.0,4.0,"Ngày mai trời có nắng 34 độ, chiều tối có lúc mưa dông.","Ngày mai trời có nắng 34 độ, chiều tối có lúc mưa dông.","Ngày mai trời có nắng 34 độ, chiều tối có lúc mưa dông.",OK,HIGH
EOXcLDXYIn0,22,106.0,108.0,2.0,Xin chào quý vị 32 độ.,Xin chào quý vị 32 độ.,Xin chào quý vị 32 độ.,OK,HIGH
EOXcLDXYIn0,23,112.0,114.0,2.0,Hẹn gặp lại các bạn trong những video tiếp theo.,Hẹn gặp lại các bạn trong những video tiếp theo.,Hẹn gặp lại các bạn trong những video tiếp theo.,OK,HIGH
