id,start,end,duration,text_len,text,video_id
0,0.0,7.0,7.0,114,"Tiếp theo là những thông tin về diễn biến mưa rông ở khu vực Nam Bộ, nơi mà dịch Covid-19 đang diễn biến phức tạp.",SEt8SskfxCw
1,7.0,9.0,2.0,42,Xin mời biên tập viên Thầy Tiết Hương lên.,SEt8SskfxCw
2,9.0,11.0,2.0,39,Vâng anh Dương và thưa quý vị khán giả.,SEt8SskfxCw
3,11.0,14.0,3.0,63,Chiều và tối nay những cơn rông lại xuất hiện ở khu vực Nam Bộ.,SEt8SskfxCw
4,14.0,21.0,7.0,96,"Quan sát trên ảnh radar có thể thấy mây rông dịch chuyển và phát triển từ phía Tây sang gây mưa,",SEt8SskfxCw
5,21.0,27.0,6.0,98,"dọc từ Bình Phước xuống An Giang rồi lan sang thành phố Hồ Chí Minh, Tiền Giang, Bà Rịa, Vũng Tàu.",SEt8SskfxCw
6,27.0,32.0,5.0,85,"Trong đó, thành phố Hồ Chí Minh mưa rông rất mạnh còn kèm theo cả gió giật tới cấp 8.",SEt8SskfxCw
7,32.0,38.0,6.0,103,"Gió giật, rông lớp nguy hiểm như vậy và sớm xét vẫn có khả năng xảy ra trong chiều và tối mai ở Nam Bộ.",SEt8SskfxCw
8,38.0,43.0,5.0,67,Cảnh báo có nơi mưa to khoảng 50mm ở những nơi có màu xanh đậm này.,SEt8SskfxCw
9,43.0,47.0,4.0,82,Và đây cũng là khu vực có nguy cơ cao xuất hiện các hiện tượng thời tiết cực đoan.,SEt8SskfxCw
10,47.0,55.0,8.0,105,"Khi gió tăng tốc đột ngột và mạnh lên tới cấp 7-8, cây cối có thể bị quật đảo theo nhiều hướng và gãy đổ.",SEt8SskfxCw
11,55.0,57.0,2.0,34,Mái nhà biển hiệu sẽ bị thổi tung.,SEt8SskfxCw
12,57.0,62.0,5.0,92,"Hiện tượng này diễn ra rất nhanh, trung bình chỉ từ 5 đến 30 phút nhưng gây nhiều thiệt hại,",SEt8SskfxCw
13,62.0,65.0,3.0,43,thậm chí là đe dọa đến tính mạng con người.,SEt8SskfxCw
14,65.0,69.0,4.0,82,"Để tránh sự cố đáng tiếc cây đổ vào người, tốt nhất là quý vị hãy ở yên trong nhà,",SEt8SskfxCw
15,69.0,73.0,4.0,64,nhất là trong bối cảnh dịch Covid-19 đang phức tạp như hiện tại.,SEt8SskfxCw
16,73.0,76.0,3.0,48,"Một khu vực khác cũng có mưa rông, đó là Bắc Bộ.",SEt8SskfxCw
17,76.0,78.0,2.0,38,Mưa chủ yếu trong đêm nay và sáng mai.,SEt8SskfxCw
18,78.0,82.0,4.0,59,"Cảnh báo có nơi mưa to, dễ đi kèm với gió giật và rông xét.",SEt8SskfxCw
19,82.0,86.0,4.0,69,"Tại những điểm mưa trên 50mm này cũng cần đề phòng sạt lở đất cục bộ,",SEt8SskfxCw
20,86.0,89.0,3.0,39,"ở sườn đồi rốc đứng, ven sông suối nhỏ.",SEt8SskfxCw
21,89.0,94.0,5.0,96,Còn tiếp theo sẽ là phần dự báo thời tiết trong một số thành phố khác trong đêm nay và ngày mai.,SEt8SskfxCw
22,94.0,99.0,5.0,85,"Đà Lạt đêm nay và chiều tối mai cũng có mưa rông, nhiệt độ thấp nhất 16 độ, trời rét.",SEt8SskfxCw
23,99.0,103.0,4.0,49,"Sáng đến trưa mai trời nhiều mây, nắng yếu 23 độ.",SEt8SskfxCw
24,103.0,106.0,3.0,62,Hà Nội dự báo cũng có mưa rông trong đêm nay và chiều tối mai.,SEt8SskfxCw
25,106.0,110.0,4.0,71,"Còn trưa chiều mai trời nắng khá nóng, nhiệt độ cao nhất lên tới 34 độ.",SEt8SskfxCw
26,111.0,115.0,4.0,55,"Huế dự báo đêm nay dịu mát, không kí thoáng đẳng 25 độ.",SEt8SskfxCw
27,115.0,120.0,5.0,81,"Sáng ngày mai nắng lên mạnh, quý vị sẽ cảm thấy nóng giác với mức nhiệt là 37 độ.",SEt8SskfxCw
