id,start,end,duration,text_len,text,video_id
0,0.0,3.4800000190734863,3.4800000190734863,81,Bây giờ chúng ta cùng cập nhật những tin tức thời tiết với biên tập viên Xuân Anh,dN68zWVT3Mc
1,3.4800000190734863,7.840000152587891,4.360000133514404,76,"Chị Xuân Anh, những ngày vừa qua thì thời tiết miền Bắc có vẻ có chút oi bức",dN68zWVT3Mc
2,7.840000152587891,11.039999961853027,3.1999998092651367,51,Và chỉ trong ngày mai thôi được dự báo là sẽ có mưa,dN68zWVT3Mc
3,11.039999961853027,13.84000015258789,2.8000001907348633,60,Không biết là cụ thể diễn biến thời tiết như thế nào hả chị?,dN68zWVT3Mc
4,13.84000015258789,19.360000610351562,5.520000457763672,103,"Vâng, theo dự báo thì chúng ta chuẩn bị bước vào một đợt mưa trên diện rộng và lượng thì cũng rất là to",dN68zWVT3Mc
5,19.360000610351562,21.920000076293945,2.559999465942383,51,Kéo tới đó là một loạt những cảnh báo nguy hiểm nữa,dN68zWVT3Mc
6,21.920000076293945,25.440000534057617,3.520000457763672,73,Cụ thể thì tôi muốn chia sẻ với anh Dũng cũng như quý vị khán giả như sau,dN68zWVT3Mc
7,25.440000534057617,29.760000228881836,4.319999694824219,71,Từ nửa đêm nay thì mưa sẽ bắt đầu xuất hiện ở khu vực vùng núi phía Bắc,dN68zWVT3Mc
8,29.760000228881836,32.15999984741211,2.3999996185302734,41,Sau đó lan xuống khu vực đồng bằng Bắc Bộ,dN68zWVT3Mc
9,32.15999984741211,33.599998474121094,1.4399986267089844,28,Trong đó có cả thủ đô Hà Nội,dN68zWVT3Mc
10,33.599998474121094,36.880001068115234,3.2800025939941406,50,"Rồi lan xuống cả Thanh Hóa, Nghệ An và Hà Tĩnh nữa",dN68zWVT3Mc
11,36.880001068115234,40.0,3.1199989318847656,31,"Nhiều nơi sẽ có mưa vừa, mưa to",dN68zWVT3Mc
12,40.0,45.119998931884766,5.119998931884766,78,"Trong đó đáng chú ý như là tại Hà Giang, Tuyên Quang, Yên Bái hay là Thanh Hóa",dN68zWVT3Mc
13,45.119998931884766,48.0,2.8800010681152344,55,xuất hiện những nơi có vùng màu xanh lá cây như thế này,dN68zWVT3Mc
14,48.0,53.91999816894531,5.9199981689453125,64,Tương ứng là mưa rất to với lượng từ 50 đến 100mm trong vòng 24h,dN68zWVT3Mc
15,53.91999816894531,57.52000045776367,3.6000022888183594,58,Mưa rông ngay sau một ngày nắng và nóng bức như là hôm nay,dN68zWVT3Mc
16,57.599998474121094,60.560001373291016,2.960002899169922,56,thì không khí bị sáo trộn mạnh sẽ tìm ẩn nhiều nguy hiểm,dN68zWVT3Mc
17,60.560001373291016,64.63999938964844,4.079998016357422,65,"Kèm theo đó là các hiện tượng như rông lốc, sấm xét hay là mưa đá",dN68zWVT3Mc
18,64.63999938964844,66.63999938964844,2.0,30,rất dễ xảy ra ở bất cứ nơi nào,dN68zWVT3Mc
19,66.63999938964844,70.23999786376953,3.5999984741210938,48,"Chừa kể, mưa lớn còn xảy ra trong thời gian ngắn",dN68zWVT3Mc
20,70.23999786376953,74.0,3.7600021362304688,62,"thì cũng có thể xuất hiện cả lũ ống, lũ quét hay là sạt lở đất",dN68zWVT3Mc
21,74.0,76.72000122070312,2.720001220703125,44,"ở các khe suế nhỏ hẹp, sườn đồi núi dốc đứng",dN68zWVT3Mc
22,76.72000122070312,79.5999984741211,2.8799972534179688,53,Quý vị cần chú ý để đảm bảo an toàn cho bản thân mình,dN68zWVT3Mc
23,79.5999984741211,84.0,4.400001525878906,69,Mưa cũng sẽ làm giảm nóng mức cho Bắc Bộ và Bắc Trung Bộ vào ngày mai,dN68zWVT3Mc
24,84.16000366210938,90.08000183105469,5.9199981689453125,80,Khi mà nhiệt độ dự báo cao nhất sẽ đều giảm khoảng từ 2-7 độ so với ngày hôm nay,dN68zWVT3Mc
25,90.08000183105469,92.95999908447266,2.8799972534179688,17,ở mức là 26-30 độ,dN68zWVT3Mc
26,93.5199966430664,97.76000213623047,4.2400054931640625,77,Hầu khắp các thành phố là ở mức nhiệt như thế này thì cảm giác sẽ khá dễ chịu,dN68zWVT3Mc
27,97.76000213623047,101.12000274658203,3.3600006103515625,59,Trái lại ở khu vực Nam Bộ thì ngày mai lại chưa có mưa rông,dN68zWVT3Mc
28,101.12000274658203,104.08000183105469,2.9599990844726562,51,nên là nắng nóng vẫn sẽ bao trùm hầu khắp miền Đông,dN68zWVT3Mc
29,104.08000183105469,107.83999633789062,3.7599945068359375,72,Trong đó có cả thành phố Hồ Chí Minh cũng như là một số nơi của miền Tây,dN68zWVT3Mc
30,107.83999633789062,109.83999633789062,2.0,28,như Cao Lãnh hay là Vị Thanh,dN68zWVT3Mc
31,109.83999633789062,113.04000091552734,3.2000045776367188,36,Mức nhiệt cao từ 35 đến khoảng 36 độ,dN68zWVT3Mc
32,113.76000213623047,116.72000122070312,2.9599990844726562,62,Cuối cùng xin được chuyển sang những thông tin dự báo chi tiết,dN68zWVT3Mc
33,116.72000122070312,121.19999694824219,4.4799957275390625,76,"Đối với thủ đô Hà Nội vào đêm nay và sáng ngày mai thì sẽ có mưa vừa, mưa to",dN68zWVT3Mc
34,121.19999694824219,124.4000015258789,3.2000045776367188,48,"kèm theo rông xét mạnh, nhiệt độ thấp nhất 25 độ",dN68zWVT3Mc
