id,start,end,duration,text_len,text,video_id
0,0.0,8.5600004196167,8.5600004196167,125,"Sau cơn mưa vào tối qua, một vụ sạt lửa cát đã xảy ra tại Bình Thuận, khiến nhiều phương tiện tham gia giao thông bị ách tác.",1PWqSEO7-dY
1,8.5600004196167,13.039999961853027,4.479999542236328,84,Phóng viên Duy Tuấn đã đến hiện trường và cập nhật công tác khắc phục sự cố tại đây.,1PWqSEO7-dY
2,15.039999961853027,22.84000015258789,7.800000190734863,140,"Đây không phải là lần đầu tiên cát từ trên đồi cao tràn xuống ngay vị trí này là đường Huỳnh Thúc Kháng, phường Mũ Né, thành phố Phèn Thiết.",1PWqSEO7-dY
3,22.84000015258789,31.040000915527344,8.200000762939453,118,Lúc này thì đã là hơn 1 giờ ngày 21 tháng Tư và các phương tiện không thể lưu thông qua đoạn đường bị cát sạt lửa này.,1PWqSEO7-dY
4,32.040000915527344,38.439998626708984,6.399997711181641,112,"Theo quan sát, dòng cát đó cháy từ dự án ở phía đồi cao tràn xuống đường và chạy ra một đoạn dài khoảng 200 mét,",1PWqSEO7-dY
5,38.439998626708984,43.400001525878906,4.960002899169922,75,có nơi cát dày hơn 1 mét. Bùng cát gây lúng và còn tràn vào một số nhà dân.,1PWqSEO7-dY
6,43.400001525878906,50.68000030517578,7.279998779296875,121,"Có xe ô tô và xe máy bị cát vùi gần nửa thân xe, khiến người điều khiển phải để lại xe và rời khỏi vị trí lúng nguy hiểm.",1PWqSEO7-dY
7,50.84000015258789,55.279998779296875,4.439998626708984,77,Những xe máy vừa chạy vào bị lúng phải nhờ nhiều người khiên ra rất khó khăn.,1PWqSEO7-dY
8,55.279998779296875,62.47999954223633,7.200000762939453,119,"Ngay trong đêm, chủ đầu tư đã huy động nhiều xe máy múc, xe ủi và xe bên đến hiện trường để múc lấp cát trên mặt đường.",1PWqSEO7-dY
9,62.47999954223633,71.12000274658203,8.640003204345703,112,Chủ đầu tư sẽ dùng cơ dối và sẽ đào những cái ao và chứa ngăn nước lại và sẽ không có trình trạng này xảy ra nữa,1PWqSEO7-dY
10,71.12000274658203,76.4800033569336,5.3600006103515625,82,và sẽ chịu tất cả các thiệt hại về vật chất cũng như các hậu dân ở lòng cận ở đây.,1PWqSEO7-dY
11,77.4800033569336,87.23999786376953,9.759994506835938,142,"Có hẳn một nhà máy xử lý rác đã vận hành được 5 năm, vậy nhưng huyện đảo Lý Sơn, Quảng Ngãi vẫn luôn gặp khó khăn trong vấn đề xử lý rác thải,",1PWqSEO7-dY
12,87.23999786376953,91.23999786376953,4.0,61,dù đây chỉ là một hòn đảo nhỏ với dân số khoảng 20.000 người.,1PWqSEO7-dY
13,93.23999786376953,98.23999786376953,5.0,63,Hàng chục tấn rác phải đầy lộ thiên vì không kịp đưa vào xử lý.,1PWqSEO7-dY
