id,start,end,duration,text_len,text,video_id
0,0.0,6.880000114440918,6.880000114440918,112,"Các chuyện lũ lụt cũng đã xảy ra ở phía Tây của Campuchia trong những ngày gần đây, ít nhất 16 người thiệt mạng.",l8u0GYGbhQY
1,6.880000114440918,10.680000305175781,3.8000001907348633,73,Tình trạng ngập lụt đã gây ảnh hưởng tới 16 tỉnh thành trên khắp cả nước.,l8u0GYGbhQY
2,10.680000305175781,15.680000305175781,5.0,91,"Khoảng 2.000 gia đình đã bị mất nhà cửa do lũ lụt tàn phá, hơn 24.000 ngôi nhà bị ngập nước",l8u0GYGbhQY
3,15.680000305175781,18.399999618530273,2.719999313354492,52,và gần 80.000 hếtta hoa màu bị nhấn chìm trong nước.,l8u0GYGbhQY
4,18.399999618530273,21.280000686645508,2.8800010681152344,70,"Chính quyền địa phương đã phối hợp với lực lượng tổng sát và quân đội,",l8u0GYGbhQY
5,21.280000686645508,24.559999465942383,3.279998779296875,55,hỗ trợ khoảng 100.000 người dân di rời tới nơi an toàn.,l8u0GYGbhQY
6,24.559999465942383,30.15999984741211,5.600000381469727,100,Bộ lựa vụ Campuchia đã vận chuyển gần gấp 80 tấn gạo hỗ trợ những gia đình bị lụt ở tỉnh Battambang.,l8u0GYGbhQY
7,30.15999984741211,34.959999084472656,4.799999237060547,115,Thủ tướng Hun Sen cũng đã ra lệnh cho chính quyền các địa phương hỗ trợ cho những người dân bị ảnh hưởng do lũ lụt.,l8u0GYGbhQY
8,37.439998626708984,42.31999969482422,4.880001068115234,96,"Hiện tượng thời tiết La Nina đã bắt đầu xuất hiện, mưa bão sẽ xảy ra nhiều hơn và nguy hiểm hơn,",l8u0GYGbhQY
9,42.31999969482422,44.31999969482422,2.0,45,thông tin từ Trung tâm Dự báo khí hậu của Mỹ.,l8u0GYGbhQY
10,44.31999969482422,49.68000030517578,5.3600006103515625,99,Dự báo trên được đưa ra sau khi Trung tâm phát hiện ra bề mặt nước biển ở phía đông Thái Bình Dương,l8u0GYGbhQY
11,49.68000030517578,51.68000030517578,2.0,42,"lạnh đi khoảng 0,5 độ so với thông thường.",l8u0GYGbhQY
12,52.08000183105469,56.15999984741211,4.079998016357422,85,"Trong khi dòng nước ấm bị đẩy về phía tây Thái Bình Dương khiến bề mặt biển nóng lên,",l8u0GYGbhQY
13,56.15999984741211,59.52000045776367,3.3600006103515625,64,"cung cấp lượng hơi nước rồi rào, dễ dàng hình thành các cơn bão.",l8u0GYGbhQY
14,59.52000045776367,65.76000213623047,6.240001678466797,120,"Các chuyên gia dự báo tại Đông Nam Á, Nam Á và nhiều nơi ở Australia có khả năng phải hứng chịu mưa lớn hơn bình thường.",l8u0GYGbhQY
15,65.76000213623047,71.36000061035156,5.599998474121094,105,Các trận bão cũng có khả năng xuất hiện nhiều hơn về lượng và mạnh hơn về cường độ do hiện tượng La Nina.,l8u0GYGbhQY
16,71.36000061035156,75.36000061035156,4.0,68,Hiện tượng này dự kiến sẽ kéo dài tới cuối năm nay hoặc đầu năm sau.,l8u0GYGbhQY
17,81.68000030517578,83.68000030517578,2.0,48,Hẹn gặp lại các bạn trong những video tiếp theo.,l8u0GYGbhQY
